54	144	183	928	7	0.9536424	0.1647165
55	144	183	928	7	0.9536424	0.1647165
56	144	183	928	7	0.9536424	0.1647165
57	144	183	928	7	0.9536424	0.1647165
58	144	183	928	7	0.9536424	0.1647165
59	144	183	928	7	0.9536424	0.1647165
60	144	183	928	7	0.9536424	0.1647165
61	144	183	928	7	0.9536424	0.1647165
62	144	183	928	7	0.9536424	0.1647165
63	144	183	928	7	0.9536424	0.1647165
64	144	183	928	7	0.9536424	0.1647165
65	144	183	928	7	0.9536424	0.1647165
66	144	183	928	7	0.9536424	0.1647165
67	144	183	928	7	0.9536424	0.1647165
68	144	183	928	7	0.9536424	0.1647165
69	144	183	928	7	0.9536424	0.1647165
70	144	183	928	7	0.9536424	0.1647165
71	144	183	928	7	0.9536424	0.1647165
72	144	183	928	7	0.9536424	0.1647165
73	144	183	928	7	0.9536424	0.1647165
74	144	183	928	7	0.9536424	0.1647165
75	144	183	928	7	0.9536424	0.1647165
76	144	183	928	7	0.9536424	0.1647165
77	144	183	928	7	0.9536424	0.1647165
78	144	183	928	7	0.9536424	0.1647165
79	144	183	928	7	0.9536424	0.1647165
80	144	183	928	7	0.9536424	0.1647165
81	144	183	928	7	0.9536424	0.1647165
82	144	183	928	7	0.9536424	0.1647165
83	144	183	928	7	0.9536424	0.1647165
84	144	183	928	7	0.9536424	0.1647165
85	144	183	928	7	0.9536424	0.1647165
86	144	183	928	7	0.9536424	0.1647165
87	144	183	928	7	0.9536424	0.1647165
88	144	183	928	7	0.9536424	0.1647165
89	144	183	928	7	0.9536424	0.1647165
90	144	183	928	7	0.9536424	0.1647165
91	144	183	928	7	0.9536424	0.1647165
92	144	183	928	7	0.9536424	0.1647165
93	144	183	928	7	0.9536424	0.1647165
94	144	183	928	7	0.9536424	0.1647165
95	144	183	928	7	0.9536424	0.1647165
96	144	183	928	7	0.9536424	0.1647165
97	144	183	928	7	0.9536424	0.1647165
98	144	183	928	7	0.9536424	0.1647165
99	144	183	928	7	0.9536424	0.1647165
100	144	183	928	7	0.9536424	0.1647165
101	144	183	928	7	0.9536424	0.1647165
102	144	183	928	7	0.9536424	0.1647165
103	144	183	928	7	0.9536424	0.1647165
104	144	183	928	7	0.9536424	0.1647165
105	144	183	928	7	0.9536424	0.1647165
106	144	183	928	7	0.9536424	0.1647165
107	144	183	928	7	0.9536424	0.1647165
108	144	183	928	7	0.9536424	0.1647165
109	144	183	928	7	0.9536424	0.1647165
110	144	183	928	7	0.9536424	0.1647165
111	144	183	928	7	0.9536424	0.1647165
112	144	183	928	7	0.9536424	0.1647165
113	144	183	928	7	0.9536424	0.1647165
114	144	183	928	7	0.9536424	0.1647165
115	144	183	928	7	0.9536424	0.1647165
116	144	183	928	7	0.9536424	0.1647165
117	144	183	928	7	0.9536424	0.1647165
118	144	183	928	7	0.9536424	0.1647165
119	144	183	928	7	0.9536424	0.1647165
120	144	183	928	7	0.9536424	0.1647165
121	144	183	928	7	0.9536424	0.1647165
122	144	183	928	7	0.9536424	0.1647165
123	144	183	928	7	0.9536424	0.1647165
124	144	183	928	7	0.9536424	0.1647165
125	144	183	928	7	0.9536424	0.1647165
126	144	183	928	7	0.9536424	0.1647165
127	144	183	928	7	0.9536424	0.1647165
128	144	183	928	7	0.9536424	0.1647165
129	144	183	928	7	0.9536424	0.1647165
130	144	183	928	7	0.9536424	0.1647165
131	144	183	928	7	0.9536424	0.1647165
132	144	183	928	7	0.9536424	0.1647165
133	144	183	928	7	0.9536424	0.1647165
134	144	183	928	7	0.9536424	0.1647165
135	144	183	928	7	0.9536424	0.1647165
136	144	183	928	7	0.9536424	0.1647165
137	144	183	928	7	0.9536424	0.1647165
138	144	183	928	7	0.9536424	0.1647165
139	144	183	928	7	0.9536424	0.1647165
140	144	183	928	7	0.9536424	0.1647165
141	144	183	928	7	0.9536424	0.1647165
142	144	183	928	7	0.9536424	0.1647165
143	144	183	928	7	0.9536424	0.1647165
144	144	183	928	7	0.9536424	0.1647165
145	144	183	928	7	0.9536424	0.1647165
146	144	183	928	7	0.9536424	0.1647165
147	144	183	928	7	0.9536424	0.1647165
148	144	183	928	7	0.9536424	0.1647165
149	144	183	928	7	0.9536424	0.1647165
150	144	183	928	7	0.9536424	0.1647165
151	144	183	928	7	0.9536424	0.1647165
152	144	183	928	7	0.9536424	0.1647165
153	144	183	928	7	0.9536424	0.1647165
154	144	183	928	7	0.9536424	0.1647165
155	144	183	928	7	0.9536424	0.1647165
156	144	183	928	7	0.9536424	0.1647165
157	144	183	928	7	0.9536424	0.1647165
158	144	183	928	7	0.9536424	0.1647165
159	144	183	928	7	0.9536424	0.1647165
160	144	183	928	7	0.9536424	0.1647165
161	144	183	928	7	0.9536424	0.1647165
162	144	183	928	7	0.9536424	0.1647165
163	144	183	928	7	0.9536424	0.1647165
164	144	183	928	7	0.9536424	0.1647165
165	144	183	928	7	0.9536424	0.1647165
166	144	183	928	7	0.9536424	0.1647165
167	144	182	929	7	0.9536424	0.1638164
168	144	182	929	7	0.9536424	0.1638164
169	144	182	929	7	0.9536424	0.1638164
170	144	181	930	7	0.9536424	0.1629163
171	144	179	932	7	0.9536424	0.1611161
172	144	179	932	7	0.9536424	0.1611161
173	144	176	935	7	0.9536424	0.1584158
174	144	174	937	7	0.9536424	0.1566157
175	144	171	940	7	0.9536424	0.1539154
176	144	165	946	7	0.9536424	0.1485149
177	144	160	951	7	0.9536424	0.1440144
178	144	157	954	7	0.9536424	0.1413141
179	144	153	958	7	0.9536424	0.1377138
180	144	148	963	7	0.9536424	0.1332133
181	144	139	972	7	0.9536424	0.1251125
182	144	133	978	7	0.9536424	0.1197120
183	144	128	983	7	0.9536424	0.1152115
184	144	120	991	7	0.9536424	0.1080108
185	144	110	1001	7	0.9536424	0.0990099
186	144	106	1005	7	0.9536424	0.0954095
187	144	103	1008	7	0.9536424	0.0927093
188	144	92	1019	7	0.9536424	0.0828083
189	144	80	1031	7	0.9536424	0.0720072
190	144	73	1038	7	0.9536424	0.0657066
191	144	69	1042	7	0.9536424	0.0621062
192	144	61	1050	7	0.9536424	0.0549055
193	144	54	1057	7	0.9536424	0.0486049
194	144	51	1060	7	0.9536424	0.0459046
195	144	47	1064	7	0.9536424	0.0423042
196	144	40	1071	7	0.9536424	0.0360036
197	144	34	1077	7	0.9536424	0.0306031
198	144	34	1077	7	0.9536424	0.0306031
199	144	30	1081	7	0.9536424	0.0270027
200	144	25	1086	7	0.9536424	0.0225023
201	143	22	1089	8	0.9470199	0.0198020
202	143	20	1091	8	0.9470199	0.0180018
203	143	13	1098	8	0.9470199	0.0117012
204	142	11	1100	9	0.9403974	0.0099010
205	141	9	1102	10	0.9337748	0.0081008
206	140	8	1103	11	0.9271523	0.0072007
207	139	7	1104	12	0.9205298	0.0063006
208	139	7	1104	12	0.9205298	0.0063006
209	137	5	1106	14	0.9072848	0.0045005
210	136	2	1109	15	0.9006623	0.0018002
211	136	2	1109	15	0.9006623	0.0018002
212	135	0	1111	16	0.8940397	0.0000000
213	134	0	1111	17	0.8874172	0.0000000
214	132	0	1111	19	0.8741722	0.0000000
215	127	0	1111	24	0.8410596	0.0000000
216	127	0	1111	24	0.8410596	0.0000000
217	122	0	1111	29	0.8079470	0.0000000
218	119	0	1111	32	0.7880795	0.0000000
219	116	0	1111	35	0.7682119	0.0000000
220	115	0	1111	36	0.7615894	0.0000000
221	110	0	1111	41	0.7284768	0.0000000
222	105	0	1111	46	0.6953642	0.0000000
223	103	0	1111	48	0.6821192	0.0000000
224	96	0	1111	55	0.6357616	0.0000000
225	93	0	1111	58	0.6158940	0.0000000
226	91	0	1111	60	0.6026490	0.0000000
227	85	0	1111	66	0.5629139	0.0000000
228	80	0	1111	71	0.5298013	0.0000000
229	72	0	1111	79	0.4768212	0.0000000
230	70	0	1111	81	0.4635762	0.0000000
231	64	0	1111	87	0.4238411	0.0000000
232	59	0	1111	92	0.3907285	0.0000000
233	54	0	1111	97	0.3576159	0.0000000
234	48	0	1111	103	0.3178808	0.0000000
235	43	0	1111	108	0.2847682	0.0000000
236	40	0	1111	111	0.2649007	0.0000000
237	38	0	1111	113	0.2516556	0.0000000
238	36	0	1111	115	0.2384106	0.0000000
239	32	0	1111	119	0.2119205	0.0000000
240	28	0	1111	123	0.1854305	0.0000000
241	26	0	1111	125	0.1721854	0.0000000
242	22	0	1111	129	0.1456954	0.0000000
243	21	0	1111	130	0.1390728	0.0000000
244	18	0	1111	133	0.1192053	0.0000000
245	15	0	1111	136	0.0993377	0.0000000
246	11	0	1111	140	0.0728477	0.0000000
247	9	0	1111	142	0.0596026	0.0000000
248	7	0	1111	144	0.0463576	0.0000000
249	6	0	1111	145	0.0397351	0.0000000
250	4	0	1111	147	0.0264901	0.0000000
251	1	0	1111	150	0.0066225	0.0000000
252	1	0	1111	150	0.0066225	0.0000000
253	1	0	1111	150	0.0066225	0.0000000
254	1	0	1111	150	0.0066225	0.0000000
255	0	0	1111	151	0.0000000	0.0000000
